ticker,series,strategy,yes_ask,entry_price,pnl
KXETHD-26AUG1005-T1919.99,KXETHD,fav_yes,0.94,0.94,0.056052000000000046
KXETHD-26AUG1004-T1929.99,KXETHD,fade_no,0.18,0.83,0.16012300000000004
KXETHD-26AUG1004-T1929.99,KXETHD,lotto_yes,0.18,0.18,-0.190332
KXETHD-26AUG1003-T1934.99,KXETHD,fade_no,0.06,0.95,0.04667500000000004
KXETHD-26AUG1003-T1934.99,KXETHD,lotto_yes,0.06,0.06,-0.063948
KXETHD-26AUG1003-T1929.99,KXETHD,fade_no,0.03,0.98,0.018628000000000016
KXETHD-26AUG1003-T1929.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG1002-T1924.99,KXETHD,fade_no,0.04,0.98,0.018628000000000016
KXETHD-26AUG1002-T1924.99,KXETHD,lotto_yes,0.04,0.04,-0.042688000000000004
KXETHD-26AUG1002-T1909.99,KXETHD,fav_yes,0.9,0.9,0.09369999999999998
KXETHD-26AUG1001-T1929.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG1001-T1929.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG1001-T1924.99,KXETHD,fade_no,0.07,0.94,0.056052000000000046
KXETHD-26AUG1001-T1924.99,KXETHD,lotto_yes,0.07,0.07,-0.07455700000000001
KXETHD-26AUG1001-T1919.99,KXETHD,fade_no,0.08,0.9299999999999999,0.06544300000000006
KXETHD-26AUG1001-T1919.99,KXETHD,lotto_yes,0.08,0.08,-0.085152
KXETHD-26AUG1001-T1914.99,KXETHD,fav_yes,0.8,0.8,-0.8112
KXETHD-26AUG1001-T1909.99,KXETHD,fav_yes,0.97,0.97,0.027963000000000026
KXETHD-26AUG1017-T1899.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG1017-T1899.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG1000-T1934.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG1000-T1934.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG1000-T1919.99,KXETHD,fade_no,0.2,0.81,0.17922699999999994
KXETHD-26AUG1000-T1919.99,KXETHD,lotto_yes,0.2,0.2,-0.2112
KXETHD-26AUG1000-T1914.99,KXETHD,fav_yes,0.85,0.85,0.141075
KXETHD-26AUG1000-T1904.99,KXETHD,fav_yes,0.95,0.95,0.04667500000000004
KXETHD-26AUG0923-T1929.99,KXETHD,fade_no,0.08,0.94,0.056052000000000046
KXETHD-26AUG0923-T1929.99,KXETHD,lotto_yes,0.08,0.08,-0.085152
KXETHD-26AUG0923-T1919.99,KXETHD,fav_yes,0.9,0.9,0.09369999999999998
KXETHD-26AUG0923-T1904.99,KXETHD,fav_yes,0.92,0.92,0.07484799999999996
KXETHD-26AUG0922-T1929.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG0922-T1929.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0922-T1924.99,KXETHD,fade_no,0.07,0.95,0.04667500000000004
KXETHD-26AUG0922-T1924.99,KXETHD,lotto_yes,0.07,0.07,-0.07455700000000001
KXETHD-26AUG0922-T1919.99,KXETHD,fade_no,0.03,0.99,-0.990693
KXETHD-26AUG0922-T1919.99,KXETHD,lotto_yes,0.03,0.03,0.967963
KXETHD-26AUG0922-T1909.99,KXETHD,fav_yes,0.87,0.87,0.122083
KXETHD-26AUG0921-T1939.99,KXETHD,fade_no,0.05,0.98,0.018628000000000016
KXETHD-26AUG0921-T1939.99,KXETHD,lotto_yes,0.05,0.05,-0.053325000000000004
KXETHD-26AUG0921-T1934.99,KXETHD,fade_no,0.03,0.98,0.018628000000000016
KXETHD-26AUG0921-T1934.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0921-T1929.99,KXETHD,fade_no,0.05,0.97,0.027963000000000026
KXETHD-26AUG0921-T1929.99,KXETHD,lotto_yes,0.05,0.05,-0.053325000000000004
KXETHD-26AUG0921-T1924.99,KXETHD,fade_no,0.08,0.9299999999999999,0.06544300000000006
KXETHD-26AUG0921-T1924.99,KXETHD,lotto_yes,0.08,0.08,-0.085152
KXETHD-26AUG0921-T1919.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG0921-T1919.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0921-T1909.99,KXETHD,fade_no,0.15,0.88,-0.887392
KXETHD-26AUG0921-T1909.99,KXETHD,lotto_yes,0.15,0.15,0.841075
KXSOLD-26AUG1020-T76.4999,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG1020-T76.4999,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1020-T76.2499,KXSOLD,fade_no,0.04,0.98,0.018628000000000016
KXSOLD-26AUG1020-T76.2499,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1020-T75.9999,KXSOLD,fav_yes,0.81,0.81,-0.8207730000000001
KXSOLD-26AUG1019-T76.4999,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG1019-T76.4999,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1019-T76.2499,KXSOLD,fade_no,0.07,0.96,0.03731200000000003
KXSOLD-26AUG1019-T76.2499,KXSOLD,lotto_yes,0.07,0.07,-0.07455700000000001
KXSOLD-26AUG1019-T75.9999,KXSOLD,fav_yes,0.86,0.86,0.13157200000000002
KXSOLD-26AUG1018-T76.7499,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG1018-T76.7499,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1018-T76.4999,KXSOLD,fade_no,0.1,0.94,0.056052000000000046
KXSOLD-26AUG1018-T76.4999,KXSOLD,lotto_yes,0.1,0.1,-0.1063
KXSOLD-26AUG1018-T76.2499,KXSOLD,fav_yes,0.83,0.83,0.16012300000000004
KXSOLD-26AUG1016-T75.9999,KXSOLD,fav_yes,0.91,0.91,0.08426699999999997
KXSOLD-26AUG1015-T76.2499,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1015-T76.2499,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1015-T75.9999,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1015-T75.9999,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1015-T75.4999,KXSOLD,fav_yes,0.97,0.97,0.027963000000000026
KXSOLD-26AUG1014-T76.2499,KXSOLD,fade_no,0.08,0.95,0.04667500000000004
KXSOLD-26AUG1014-T76.2499,KXSOLD,lotto_yes,0.08,0.08,-0.085152
KXSOLD-26AUG1014-T75.7499,KXSOLD,fav_yes,0.95,0.95,0.04667500000000004
KXSOLD-26AUG1014-T75.4999,KXSOLD,fav_yes,0.96,0.96,0.03731200000000003
KXSOLD-26AUG1013-T76.4999,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1013-T76.4999,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1013-T76.2499,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG1013-T76.2499,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1013-T75.4999,KXSOLD,fav_yes,0.88,0.88,0.112608
KXSOLD-26AUG1012-T76.7499,KXSOLD,fade_no,0.05,0.98,0.018628000000000016
KXSOLD-26AUG1012-T76.7499,KXSOLD,lotto_yes,0.05,0.05,-0.053325000000000004
KXSOLD-26AUG1012-T75.7499,KXSOLD,fav_yes,0.96,0.96,0.03731200000000003
KXSOLD-26AUG1011-T76.9999,KXSOLD,fade_no,0.07,0.98,0.018628000000000016
KXSOLD-26AUG1011-T76.9999,KXSOLD,lotto_yes,0.07,0.07,-0.07455700000000001
KXSOLD-26AUG1011-T76.7499,KXSOLD,fade_no,0.16,0.9,0.09369999999999998
KXSOLD-26AUG1011-T76.7499,KXSOLD,lotto_yes,0.16,0.16,-0.169408
KXSOLD-26AUG1011-T76.2499,KXSOLD,fav_yes,0.83,0.83,-0.839877
KXSOLD-26AUG1011-T75.9999,KXSOLD,fav_yes,0.97,0.97,0.027963000000000026
KXSOLD-26AUG1010-T77.2499,KXSOLD,fade_no,0.04,0.98,0.018628000000000016
KXSOLD-26AUG1010-T77.2499,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1010-T75.9999,KXSOLD,fav_yes,0.93,0.93,0.06544299999999996
KXSOLD-26AUG1009-T77.4999,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG1009-T77.4999,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1009-T77.2499,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1009-T77.2499,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1009-T76.9999,KXSOLD,fade_no,0.08,0.95,0.04667500000000004
KXSOLD-26AUG1009-T76.9999,KXSOLD,lotto_yes,0.08,0.08,-0.085152
KXSOLD-26AUG1009-T76.4999,KXSOLD,fav_yes,0.97,0.97,0.027963000000000026
KXSOLD-26AUG1008-T76.9999,KXSOLD,fade_no,0.11,0.9299999999999999,0.06544300000000006
KXSOLD-26AUG1008-T76.9999,KXSOLD,lotto_yes,0.11,0.11,-0.116853
KXSOLD-26AUG1007-T76.9999,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1007-T76.9999,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1006-T77.2499,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG1006-T77.2499,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1005-T77.2499,KXSOLD,fade_no,0.06,0.97,0.027963000000000026
KXSOLD-26AUG1005-T77.2499,KXSOLD,lotto_yes,0.06,0.06,-0.063948
KXSOLD-26AUG1005-T76.9999,KXSOLD,fade_no,0.03,0.98,0.018628000000000016
KXSOLD-26AUG1005-T76.9999,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1004-T77.2499,KXSOLD,fade_no,0.07,0.96,0.03731200000000003
KXSOLD-26AUG1004-T77.2499,KXSOLD,lotto_yes,0.07,0.07,-0.07455700000000001
KXSOLD-26AUG1003-T77.2499,KXSOLD,fade_no,0.06,0.99,0.009307000000000008
KXSOLD-26AUG1003-T77.2499,KXSOLD,lotto_yes,0.06,0.06,-0.063948
KXSOLD-26AUG1003-T76.7499,KXSOLD,fav_yes,0.94,0.94,0.056052000000000046
KXSOLD-26AUG1002-T76.9999,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG1002-T76.9999,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1002-T76.2499,KXSOLD,fav_yes,0.95,0.95,0.04667500000000004
KXSOLD-26AUG1001-T76.9999,KXSOLD,fade_no,0.07,0.98,0.018628000000000016
KXSOLD-26AUG1001-T76.9999,KXSOLD,lotto_yes,0.07,0.07,-0.07455700000000001
KXSOLD-26AUG1001-T76.7499,KXSOLD,fade_no,0.05,0.99,0.009307000000000008
KXSOLD-26AUG1001-T76.7499,KXSOLD,lotto_yes,0.05,0.05,-0.053325000000000004
KXSOLD-26AUG1017-T76.9999,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1017-T76.9999,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1000-T77.2499,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG1000-T77.2499,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1000-T76.9999,KXSOLD,fade_no,0.14,0.89,0.10314699999999999
KXSOLD-26AUG1000-T76.9999,KXSOLD,lotto_yes,0.14,0.14,-0.148428
KXSOLD-26AUG1000-T76.4999,KXSOLD,fav_yes,0.95,0.95,0.04667500000000004
KXSOLD-26AUG0923-T77.2499,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG0923-T77.2499,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG0923-T76.9999,KXSOLD,fade_no,0.14,0.9,0.09369999999999998
KXSOLD-26AUG0923-T76.9999,KXSOLD,lotto_yes,0.14,0.14,-0.148428
KXSOLD-26AUG0923-T76.2499,KXSOLD,fav_yes,0.88,0.88,0.112608
KXSOLD-26AUG0922-T76.9999,KXSOLD,fade_no,0.15,0.88,0.112608
KXSOLD-26AUG0922-T76.9999,KXSOLD,lotto_yes,0.15,0.15,-0.15892499999999998
KXSOLD-26AUG0922-T76.7499,KXSOLD,fade_no,0.08,0.95,-0.953325
KXSOLD-26AUG0922-T76.7499,KXSOLD,lotto_yes,0.08,0.08,0.914848
KXSOLD-26AUG0922-T76.2499,KXSOLD,fav_yes,0.96,0.96,0.03731200000000003
KXSOLD-26AUG0921-T76.9999,KXSOLD,fade_no,0.07,0.97,0.027963000000000026
KXSOLD-26AUG0921-T76.9999,KXSOLD,lotto_yes,0.07,0.07,-0.07455700000000001
KXSOLD-26AUG0921-T76.7499,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG0921-T76.7499,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG0921-T76.4999,KXSOLD,fade_no,0.13,0.89,0.10314699999999999
KXSOLD-26AUG0921-T76.4999,KXSOLD,lotto_yes,0.13,0.13,-0.137917
KXSOLD-26AUG0921-T76.2499,KXSOLD,fav_yes,0.88,0.88,0.112608
KXXRPD-26AUG0709-T1.0399,KXXRPD,fade_no,0.03,0.99,0.009307000000000008
KXXRPD-26AUG0709-T1.0399,KXXRPD,lotto_yes,0.03,0.03,-0.032036999999999996
KXXRPD-26AUG0708-T1.0399,KXXRPD,fade_no,0.05,0.98,0.018628000000000016
KXXRPD-26AUG0708-T1.0399,KXXRPD,lotto_yes,0.05,0.05,-0.053325000000000004
KXXRPD-26AUG0707-T1.0399,KXXRPD,fade_no,0.03,0.99,0.009307000000000008
KXXRPD-26AUG0707-T1.0399,KXXRPD,lotto_yes,0.03,0.03,-0.032036999999999996
KXXRPD-26AUG0706-T1.0399,KXXRPD,fade_no,0.05,0.98,0.018628000000000016
KXXRPD-26AUG0706-T1.0399,KXXRPD,lotto_yes,0.05,0.05,-0.053325000000000004
KXXRPD-26AUG0703-T1.0199,KXXRPD,fav_yes,0.92,0.92,0.07484799999999996
KXXRPD-26AUG0702-T1.0199,KXXRPD,fade_no,0.12,0.92,-0.9251520000000001
KXXRPD-26AUG0702-T1.0199,KXXRPD,lotto_yes,0.12,0.12,0.872608
KXXRPD-26AUG0623-T1.0399,KXXRPD,fade_no,0.03,0.99,0.009307000000000008
KXXRPD-26AUG0623-T1.0399,KXXRPD,lotto_yes,0.03,0.03,-0.032036999999999996
KXXRPD-26AUG0622-T1.0399,KXXRPD,fade_no,0.03,0.99,0.009307000000000008
KXXRPD-26AUG0622-T1.0399,KXXRPD,lotto_yes,0.03,0.03,-0.032036999999999996
KXXRPD-26AUG0620-T1.0399,KXXRPD,fade_no,0.03,0.99,0.009307000000000008
KXXRPD-26AUG0620-T1.0399,KXXRPD,lotto_yes,0.03,0.03,-0.032036999999999996
KXXRPD-26AUG0619-T1.0399,KXXRPD,fade_no,0.05,0.97,0.027963000000000026
KXXRPD-26AUG0619-T1.0399,KXXRPD,lotto_yes,0.05,0.05,-0.053325000000000004
KXXRPD-26AUG0618-T1.0399,KXXRPD,fade_no,0.03,0.99,0.009307000000000008
KXXRPD-26AUG0618-T1.0399,KXXRPD,lotto_yes,0.03,0.03,-0.032036999999999996
KXXRPD-26AUG0616-T1.0399,KXXRPD,fade_no,0.05,0.98,0.018628000000000016
KXXRPD-26AUG0616-T1.0399,KXXRPD,lotto_yes,0.05,0.05,-0.053325000000000004
KXXRPD-26AUG0615-T1.0399,KXXRPD,fade_no,0.03,0.99,0.009307000000000008
KXXRPD-26AUG0615-T1.0399,KXXRPD,lotto_yes,0.03,0.03,-0.032036999999999996
KXXRPD-26AUG0613-T1.0399,KXXRPD,fav_yes,0.94,0.94,0.056052000000000046
KXDOGED-26AUG0501-T0.0699999,KXDOGED,fade_no,0.07,0.97,0.027963000000000026
KXDOGED-26AUG0501-T0.0699999,KXDOGED,lotto_yes,0.07,0.07,-0.07455700000000001
KXDOGED-26AUG0500-T0.0699999,KXDOGED,fade_no,0.04,0.99,0.009307000000000008
KXDOGED-26AUG0500-T0.0699999,KXDOGED,lotto_yes,0.04,0.04,-0.042688000000000004
KXDOGED-26AUG0422-T0.0699999,KXDOGED,fav_yes,0.85,0.85,0.141075
KXDOGED-26AUG0413-T0.0699999,KXDOGED,fav_yes,0.91,0.91,0.08426699999999997
KXDOGED-26AUG0412-T0.0699999,KXDOGED,fav_yes,0.93,0.93,0.06544299999999996
KXDOGED-26AUG0410-T0.0699999,KXDOGED,fav_yes,0.97,0.97,0.027963000000000026
KXDOGED-26AUG0408-T0.0699999,KXDOGED,fav_yes,0.93,0.93,0.06544299999999996
KXDOGED-26AUG0406-T0.0699999,KXDOGED,fav_yes,0.91,0.91,0.08426699999999997
KXDOGED-26AUG0404-T0.0699999,KXDOGED,fav_yes,0.94,0.94,0.056052000000000046
KXBTCD-26AUG1104-T63899.99,KXBTCD,fav_yes,0.96,0.96,0.03731200000000003
KXBTCD-26AUG1103-T63899.99,KXBTCD,fade_no,0.2,0.81,-0.8207730000000001
KXBTCD-26AUG1103-T63899.99,KXBTCD,lotto_yes,0.2,0.2,0.7888000000000001
KXBTCD-26AUG1103-T63799.99,KXBTCD,fav_yes,0.96,0.96,0.03731200000000003
KXBTCD-26AUG1102-T63899.99,KXBTCD,fav_yes,0.95,0.95,0.04667500000000004
KXBTCD-26AUG1101-T64099.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1101-T64099.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1101-T63999.99,KXBTCD,fav_yes,0.93,0.93,-0.9345570000000001
KXBTCD-26AUG1117-T64999.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1117-T64999.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1117-T63749.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1117-T63749.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1117-T63499.99,KXBTCD,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG1100-T64299.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1100-T64299.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1100-T64099.99,KXBTCD,fade_no,0.2,0.81,0.17922699999999994
KXBTCD-26AUG1100-T64099.99,KXBTCD,lotto_yes,0.2,0.2,-0.2112
KXBTCD-26AUG1100-T63999.99,KXBTCD,fav_yes,0.96,0.96,0.03731200000000003
KXBTCD-26AUG1022-T63999.99,KXBTCD,fade_no,0.11,0.9,-0.9063
KXBTCD-26AUG1022-T63999.99,KXBTCD,lotto_yes,0.11,0.11,0.883147
KXBTCD-26AUG1022-T63899.99,KXBTCD,fav_yes,0.81,0.81,0.17922699999999994
KXBTCD-26AUG1021-T63999.99,KXBTCD,fade_no,0.04,0.97,0.027963000000000026
KXBTCD-26AUG1021-T63999.99,KXBTCD,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTCD-26AUG1021-T63799.99,KXBTCD,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG1020-T63999.99,KXBTCD,fade_no,0.05,0.96,0.03731200000000003
KXBTCD-26AUG1020-T63999.99,KXBTCD,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTCD-26AUG1020-T63799.99,KXBTCD,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG1019-T63999.99,KXBTCD,fade_no,0.07,0.94,0.056052000000000046
KXBTCD-26AUG1019-T63999.99,KXBTCD,lotto_yes,0.07,0.07,-0.07455700000000001
KXBTCD-26AUG1019-T63899.99,KXBTCD,fav_yes,0.8,0.8,0.18879999999999997
KXBTCD-26AUG1018-T64099.99,KXBTCD,fade_no,0.05,0.97,0.027963000000000026
KXBTCD-26AUG1018-T64099.99,KXBTCD,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTCD-26AUG1018-T63899.99,KXBTCD,fav_yes,0.91,0.91,0.08426699999999997
KXBTCD-26AUG1016-T64099.99,KXBTCD,fade_no,0.06,0.95,0.04667500000000004
KXBTCD-26AUG1016-T64099.99,KXBTCD,lotto_yes,0.06,0.06,-0.063948
KXBTCD-26AUG1016-T63799.99,KXBTCD,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG1016-T63599.99,KXBTCD,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG1015-T64199.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1015-T64199.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1015-T63999.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1015-T63999.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1015-T63899.99,KXBTCD,fade_no,0.16,0.85,0.141075
KXBTCD-26AUG1015-T63899.99,KXBTCD,lotto_yes,0.16,0.16,-0.169408
KXBTCD-26AUG1015-T63699.99,KXBTCD,fav_yes,0.94,0.94,0.056052000000000046
KXBTCD-26AUG1015-T63599.99,KXBTCD,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG1014-T64199.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1014-T64199.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1014-T64099.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1014-T64099.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1014-T63999.99,KXBTCD,fade_no,0.09,0.92,0.07484799999999996
KXBTCD-26AUG1014-T63999.99,KXBTCD,lotto_yes,0.09,0.09,-0.095733
KXBTCD-26AUG1014-T63799.99,KXBTCD,fav_yes,0.89,0.89,0.10314699999999999
KXBTCD-26AUG1014-T63599.99,KXBTCD,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG1013-T64199.99,KXBTCD,fade_no,0.04,0.97,0.027963000000000026
KXBTCD-26AUG1013-T64199.99,KXBTCD,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTCD-26AUG1013-T64099.99,KXBTCD,fade_no,0.08,0.9299999999999999,0.06544300000000006
KXBTCD-26AUG1013-T64099.99,KXBTCD,lotto_yes,0.08,0.08,-0.085152
KXBTCD-26AUG1013-T63799.99,KXBTCD,fav_yes,0.93,0.93,0.06544299999999996
KXBTCD-26AUG1013-T63699.99,KXBTCD,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG1012-T64899.99,KXBTCD,fade_no,0.05,0.96,0.03731200000000003
KXBTCD-26AUG1012-T64899.99,KXBTCD,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTCD-26AUG1012-T64799.99,KXBTCD,fade_no,0.11,0.9,0.09369999999999998
KXBTCD-26AUG1012-T64799.99,KXBTCD,lotto_yes,0.11,0.11,-0.116853
KXBTCD-26AUG1012-T64499.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1012-T64499.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1012-T64399.99,KXBTCD,fade_no,0.11,0.9,0.09369999999999998
KXBTCD-26AUG1012-T64399.99,KXBTCD,lotto_yes,0.11,0.11,-0.116853
KXBTCD-26AUG1012-T64199.99,KXBTCD,fav_yes,0.82,0.82,0.16966800000000004
KXBTCD-26AUG1012-T64099.99,KXBTCD,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG1011-T65299.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1011-T65299.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1011-T65099.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1011-T65099.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1011-T64999.99,KXBTCD,fade_no,0.06,0.95,0.04667500000000004
KXBTCD-26AUG1011-T64999.99,KXBTCD,lotto_yes,0.06,0.06,-0.063948
KXBTCD-26AUG1011-T64899.99,KXBTCD,fade_no,0.11,0.9,0.09369999999999998
KXBTCD-26AUG1011-T64899.99,KXBTCD,lotto_yes,0.11,0.11,-0.116853
KXBTCD-26AUG1011-T64699.99,KXBTCD,fav_yes,0.8,0.8,-0.8112
KXBTCD-26AUG1011-T64599.99,KXBTCD,fav_yes,0.96,0.96,-0.962688
KXBTCD-26AUG1011-T64399.99,KXBTCD,fav_yes,0.94,0.94,0.056052000000000046
KXBTCD-26AUG1011-T64299.99,KXBTCD,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG1010-T65299.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1010-T65299.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1010-T65199.99,KXBTCD,fade_no,0.05,0.96,0.03731200000000003
KXBTCD-26AUG1010-T65199.99,KXBTCD,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTCD-26AUG1010-T64899.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1010-T64899.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1010-T64799.99,KXBTCD,fade_no,0.08,0.9299999999999999,0.06544300000000006
KXBTCD-26AUG1010-T64799.99,KXBTCD,lotto_yes,0.08,0.08,-0.085152
KXBTCD-26AUG1010-T64499.99,KXBTCD,fav_yes,0.8,0.8,0.18879999999999997
KXBTCD-26AUG1009-T65099.99,KXBTCD,fade_no,0.05,0.96,0.03731200000000003
KXBTCD-26AUG1009-T65099.99,KXBTCD,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTCD-26AUG1009-T64899.99,KXBTCD,fav_yes,0.9,0.9,-0.9063
KXBTCD-26AUG1008-T65099.99,KXBTCD,fade_no,0.04,0.97,0.027963000000000026
KXBTCD-26AUG1008-T65099.99,KXBTCD,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTCD-26AUG1007-T64899.99,KXBTCD,fav_yes,0.91,0.91,0.08426699999999997
KXBTCD-26AUG1006-T65099.99,KXBTCD,fade_no,0.07,0.94,0.056052000000000046
KXBTCD-26AUG1006-T65099.99,KXBTCD,lotto_yes,0.07,0.07,-0.07455700000000001
KXBTCD-26AUG1005-T65299.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1005-T65299.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1005-T65099.99,KXBTCD,fav_yes,0.96,0.96,0.03731200000000003
