ticker,ts,side,price,pnl
KXBTC-26AUG1021-B64050,1786408357254,buy,0.18,-0.18
KXBTC-26AUG1021-B64050,1786408457387,sell,0.13,0.13
KXBTC-26AUG1021-B64050,1786408557041,buy,0.15,-0.15
KXBTC-26AUG1021-B64050,1786408657096,buy,0.1,-0.1
KXBTC-26AUG1021-B64050,1786409056991,buy,0.08,-0.08
KXBTC-26AUG1021-B64050,1786409457707,sell,0.08,0.08
KXBTC-26AUG1021-B64050,1786409507282,buy,0.1,-0.1
KXBTC-26AUG1021-B64050,1786409707571,sell,0.08,0.08
KXBTC-26AUG1021-B64050,1786409757307,sell,0.13,0.13
KXBTC-26AUG1021-B64050,1786409807082,buy,0.16,-0.16
KXBTC-26AUG1021-B64050,1786409907128,sell,0.13,0.13
KXBTC-26AUG1022-B63850,1786410613065,buy,0.27,-0.27
KXBTC-26AUG1022-B63850,1786410663314,buy,0.18,-0.18
KXBTC-26AUG1022-B63850,1786410963246,sell,0.12,0.12
KXBTC-26AUG1022-B63850,1786411109780,sell,0.16,0.16
KXBTC-26AUG1022-B63850,1786411159981,sell,0.23,0.23
KXBTC-26AUG1022-B63850,1786411259926,buy,0.28,-0.28
KXBTC-26AUG1022-B63850,1786411459843,buy,0.13,-0.13
KXBTC-26AUG1022-B63850,1786412509931,sell,0.08,0.08
KXBTC-26AUG1022-B63850,1786412559795,sell,0.17,0.17
KXBTC-26AUG1022-B63850,1786412609801,buy,0.3,-0.3
KXBTC-26AUG1022-B63850,1786412710224,sell,0.2,0.2
KXBTC-26AUG1022-B63850,1786412759970,buy,0.24,-0.24
KXBTC-26AUG1022-B63850,1786412909985,buy,0.11,-0.11
KXBTC-26AUG1022-B63850,1786413010069,buy,0.04,-0.04
KXBTC-26AUG1022-B63950,1786410662452,buy,0.39,-0.39
KXBTC-26AUG1022-B63950,1786411260078,buy,0.44,-0.44
KXBTC-26AUG1022-B63950,1786411459988,buy,0.41,-0.41
KXBTC-26AUG1022-B63950,1786411510580,sell,0.38,0.38
KXBTC-26AUG1022-B63950,1786411759442,buy,0.39,-0.39
KXBTC-26AUG1022-B63950,1786411810325,sell,0.38,0.38
KXBTC-26AUG1022-B63950,1786412059276,sell,0.46,0.46
KXBTC-26AUG1022-B63950,1786412409947,sell,0.61,0.61
KXBTC-26AUG1022-B63950,1786412509504,sell,0.68,0.68
KXBTC-26AUG1022-B63950,1786412559361,buy,0.69,-0.69
KXBTC-26AUG1022-B63950,1786412609381,sell,0.59,0.59
KXBTC-26AUG1022-B63950,1786412759541,sell,0.67,0.67
KXBTC-26AUG1022-B63950,1786412809526,sell,0.72,0.72
KXBTC-26AUG1022-B63950,1786413009604,buy,0.79,-0.79
KXBTC-26AUG1022-B63950,1786413059148,buy,0.63,-0.63
KXBTC-26AUG1022-B63950,1786413109099,sell,0.46,0.46
KXBTC-26AUG1022-B63950,1786413158962,buy,0.66,-0.66
KXBTC-26AUG1022-B63950,1786413208913,buy,0.53,-0.53
KXBTC-26AUG1022-B63950,1786413259059,sell,0.37,0.37
KXBTC-26AUG1022-B63950,1786413358976,sell,0.54,0.54
KXBTC-26AUG1022-B63950,1786413459218,buy,0.57,-0.57
KXBTC-26AUG1022-B63950,1786413509091,buy,0.33,-0.33
KXBTC-26AUG1022-B64050,1786410613225,sell,0.16,-0.84
KXBTC-26AUG1022-B64050,1786410663460,sell,0.29,-0.71
KXBTC-26AUG1022-B64050,1786410713330,sell,0.33,-0.6699999999999999
KXBTC-26AUG1022-B64050,1786410963390,buy,0.36,0.64
KXBTC-26AUG1022-B64050,1786411060641,sell,0.31,-0.69
KXBTC-26AUG1022-B64050,1786411110530,buy,0.32,0.6799999999999999
KXBTC-26AUG1022-B64050,1786411160710,buy,0.25,0.75
KXBTC-26AUG1022-B64050,1786411260668,sell,0.17,-0.83
KXBTC-26AUG1022-B64050,1786411460595,sell,0.34,-0.6599999999999999
KXBTC-26AUG1022-B64050,1786411511176,buy,0.37,0.63
KXBTC-26AUG1022-B64050,1786411660751,buy,0.35,0.65
KXBTC-26AUG1022-B64050,1786411710142,sell,0.33,-0.6699999999999999
KXBTC-26AUG1022-B64050,1786412059962,buy,0.42,0.5800000000000001
KXBTC-26AUG1022-B64050,1786412410680,buy,0.32,0.6799999999999999
KXBTC-26AUG1022-B64050,1786412460155,sell,0.2,-0.8
KXBTC-26AUG1022-B64050,1786412510225,buy,0.24,0.76
KXBTC-26AUG1022-B64050,1786412610070,sell,0.08,-0.92
KXBTC-26AUG1022-B64050,1786412959948,sell,0.1,-0.9
KXBTC-26AUG1022-B64050,1786413010213,sell,0.18,-0.8200000000000001
KXBTC-26AUG1022-B64050,1786413059738,sell,0.34,-0.6599999999999999
KXBTC-26AUG1022-B64050,1786413109658,buy,0.52,0.48
KXBTC-26AUG1022-B64050,1786413159538,sell,0.29,-0.71
KXBTC-26AUG1022-B64050,1786413209485,sell,0.47,-0.53
KXBTC-26AUG1022-B64050,1786413259601,buy,0.59,0.41000000000000003
KXBTC-26AUG1022-B64050,1786413359575,buy,0.47,0.53
KXBTC-26AUG1022-B64050,1786413459860,sell,0.43,-0.5700000000000001
KXBTC-26AUG1022-B64050,1786413509678,sell,0.66,-0.33999999999999997
KXBTC-26AUG1022-B64150,1786410918431,buy,0.12,-0.12
KXBTC-26AUG1023-B63850,1786416161836,buy,0.05,-0.05
KXBTC-26AUG1023-B63950,1786414413008,sell,0.34,-0.6599999999999999
KXBTC-26AUG1023-B63950,1786414462972,sell,0.43,-0.5700000000000001
KXBTC-26AUG1023-B63950,1786414513132,buy,0.44,0.56
KXBTC-26AUG1023-B63950,1786415611533,sell,0.49,-0.51
KXBTC-26AUG1023-B63950,1786415661558,sell,0.52,-0.48
KXBTC-26AUG1023-B63950,1786415761501,sell,0.61,-0.39
KXBTC-26AUG1023-B63950,1786416111482,buy,0.67,0.32999999999999996
KXBTC-26AUG1023-B63950,1786416314913,buy,0.66,0.33999999999999997
KXBTC-26AUG1023-B63950,1786416361681,sell,0.5,-0.5
KXBTC-26AUG1023-B63950,1786416461300,sell,0.55,-0.44999999999999996
KXBTC-26AUG1023-B63950,1786416561173,sell,0.67,-0.32999999999999996
KXBTC-26AUG1023-B63950,1786416860624,buy,0.88,0.12
KXBTC-26AUG1023-B63950,1786417110293,sell,0.89,-0.10999999999999999
